transaction_id,branch_id,cashier_id,total_amount,discount_amount,final_amount,payment_method,status,transaction_at
11223,4,12,120.69,12.07,108.62,CASH,COMPLETED,2026-04-09 15:11:00
11224,4,12,209.28,0.0,209.28,CASH,VOIDED,2026-04-09 11:05:00
11225,4,13,103.57,0.0,103.57,CARD,COMPLETED,2026-04-09 19:15:00
11226,4,13,159.62,7.98,151.64,WALLET,COMPLETED,2026-04-09 19:37:00
11227,4,13,545.23,0.0,545.23,CASH,COMPLETED,2026-04-09 19:37:00
11228,4,13,532.24,53.22,479.02,CARD,COMPLETED,2026-04-09 20:13:00
11229,4,12,554.39,55.44,498.95,CASH,COMPLETED,2026-04-09 20:08:00
11230,5,16,499.49,0.0,499.49,CASH,COMPLETED,2026-04-09 16:06:00
11231,5,15,150.65,7.53,143.12,CARD,COMPLETED,2026-04-09 20:18:00
11232,5,16,147.15,14.72,132.43,CASH,COMPLETED,2026-04-09 10:00:00
11233,5,16,153.32,0.0,153.32,CASH,COMPLETED,2026-04-09 18:02:00
11234,5,16,239.75,0.0,239.75,CASH,COMPLETED,2026-04-09 09:18:00
11235,5,16,370.46,0.0,370.46,CARD,VOIDED,2026-04-09 19:10:00
11236,5,16,352.04,0.0,352.04,CASH,COMPLETED,2026-04-09 13:15:00
11237,5,15,495.11,49.51,445.6,CASH,REFUNDED,2026-04-09 12:24:00
11238,5,16,182.54,18.25,164.29,CASH,COMPLETED,2026-04-09 10:17:00
11239,5,16,599.07,0.0,599.07,CASH,COMPLETED,2026-04-09 11:59:00
11240,5,15,476.34,47.63,428.71,CASH,COMPLETED,2026-04-09 10:04:00
11241,5,15,557.1,0.0,557.1,CASH,COMPLETED,2026-04-09 16:52:00
11242,5,16,198.68,9.93,188.75,CASH,COMPLETED,2026-04-09 11:59:00
11243,5,15,591.99,0.0,591.99,CASH,COMPLETED,2026-04-09 16:39:00
11244,5,15,588.93,58.89,530.04,WALLET,COMPLETED,2026-04-09 18:13:00
11245,5,15,384.45,19.22,365.23,CASH,COMPLETED,2026-04-09 15:49:00
11246,5,15,264.87,0.0,264.87,WALLET,COMPLETED,2026-04-09 21:46:00
11247,5,16,168.22,0.0,168.22,CASH,COMPLETED,2026-04-09 12:58:00
11248,5,15,287.12,0.0,287.12,CARD,COMPLETED,2026-04-09 18:31:00
11249,5,15,38.88,1.94,36.94,CASH,COMPLETED,2026-04-09 10:41:00
11250,5,16,479.03,23.95,455.08,CASH,COMPLETED,2026-04-09 16:34:00
11251,5,16,64.64,0.0,64.64,CASH,COMPLETED,2026-04-09 15:17:00
11252,5,15,119.33,0.0,119.33,CASH,COMPLETED,2026-04-09 17:56:00
11253,5,16,430.46,0.0,430.46,CASH,COMPLETED,2026-04-09 20:04:00
11254,5,15,422.49,0.0,422.49,CARD,COMPLETED,2026-04-09 15:31:00
11255,5,16,260.88,0.0,260.88,CARD,COMPLETED,2026-04-09 13:59:00
11256,5,15,138.13,0.0,138.13,CASH,COMPLETED,2026-04-09 12:48:00
11257,5,16,297.78,14.89,282.89,CARD,COMPLETED,2026-04-09 16:47:00
11258,5,16,480.11,0.0,480.11,CASH,COMPLETED,2026-04-09 20:50:00
11259,5,16,471.32,0.0,471.32,WALLET,COMPLETED,2026-04-09 17:36:00
11260,5,16,436.55,0.0,436.55,WALLET,COMPLETED,2026-04-09 20:43:00
11261,5,15,128.91,12.89,116.02,CASH,COMPLETED,2026-04-09 09:08:00
11262,5,15,171.23,17.12,154.11,CASH,COMPLETED,2026-04-09 16:47:00
11263,5,15,516.62,0.0,516.62,CARD,COMPLETED,2026-04-09 14:54:00
11264,5,15,363.42,18.17,345.25,CASH,COMPLETED,2026-04-09 17:49:00
11265,5,16,239.94,23.99,215.95,CARD,COMPLETED,2026-04-09 14:02:00
11266,5,16,59.86,5.99,53.87,CASH,COMPLETED,2026-04-09 11:34:00
11267,5,16,591.14,29.56,561.58,CASH,COMPLETED,2026-04-09 15:38:00
11268,5,15,510.24,0.0,510.24,CASH,COMPLETED,2026-04-09 09:36:00
11269,5,16,427.44,0.0,427.44,CASH,COMPLETED,2026-04-09 19:47:00
11270,6,18,213.23,0.0,213.23,CASH,REFUNDED,2026-04-09 09:07:00
11271,6,19,590.31,0.0,590.31,CARD,COMPLETED,2026-04-09 13:33:00
11272,6,18,104.35,10.44,93.91,CASH,COMPLETED,2026-04-09 19:23:00
11273,6,19,474.75,0.0,474.75,CASH,COMPLETED,2026-04-09 21:53:00
11274,6,19,542.38,0.0,542.38,CASH,COMPLETED,2026-04-09 10:07:00
11275,6,18,34.62,3.46,31.16,CARD,REFUNDED,2026-04-09 18:21:00
11276,6,19,495.58,0.0,495.58,CASH,COMPLETED,2026-04-09 12:50:00
11277,6,19,108.64,5.43,103.21,CASH,COMPLETED,2026-04-09 16:15:00
11278,6,19,54.81,2.74,52.07,CASH,VOIDED,2026-04-09 09:05:00
11279,6,18,573.67,0.0,573.67,CASH,COMPLETED,2026-04-09 12:17:00
11280,6,18,524.18,52.42,471.76,CASH,COMPLETED,2026-04-09 14:38:00
11281,6,18,224.62,0.0,224.62,CASH,COMPLETED,2026-04-09 21:44:00
11282,6,18,434.24,21.71,412.53,CARD,COMPLETED,2026-04-09 15:41:00
11283,6,19,111.38,0.0,111.38,CARD,REFUNDED,2026-04-09 12:21:00
11284,6,19,449.59,0.0,449.59,CASH,COMPLETED,2026-04-09 12:47:00
11285,6,19,387.88,19.39,368.49,CARD,COMPLETED,2026-04-09 14:17:00
11286,6,18,329.31,0.0,329.31,CASH,COMPLETED,2026-04-09 13:11:00
11287,6,18,86.84,0.0,86.84,CARD,COMPLETED,2026-04-09 13:05:00
11288,6,18,429.81,0.0,429.81,CASH,COMPLETED,2026-04-09 16:18:00
11289,6,18,317.78,0.0,317.78,CASH,COMPLETED,2026-04-09 17:11:00
11290,6,18,142.96,0.0,142.96,CARD,COMPLETED,2026-04-09 19:58:00
11291,6,19,476.56,0.0,476.56,CASH,COMPLETED,2026-04-09 10:47:00
11292,6,18,569.62,0.0,569.62,CARD,COMPLETED,2026-04-09 10:44:00
11293,6,18,430.74,43.07,387.67,CASH,COMPLETED,2026-04-09 15:38:00
11294,6,19,599.57,0.0,599.57,CARD,COMPLETED,2026-04-09 14:13:00
11295,6,18,490.09,0.0,490.09,CASH,COMPLETED,2026-04-09 14:53:00
11296,1,3,258.65,25.86,232.79,CASH,COMPLETED,2026-04-10 11:37:00
11297,1,3,503.7,25.19,478.51,CARD,COMPLETED,2026-04-10 20:41:00
11298,1,4,177.78,17.78,160.0,WALLET,COMPLETED,2026-04-10 20:11:00
11299,1,3,461.03,0.0,461.03,WALLET,COMPLETED,2026-04-10 14:06:00
11300,1,4,153.7,0.0,153.7,CARD,COMPLETED,2026-04-10 12:10:00
11301,1,4,361.44,0.0,361.44,CASH,COMPLETED,2026-04-10 16:20:00
11302,1,3,296.45,29.64,266.81,CARD,REFUNDED,2026-04-10 19:26:00
11303,1,4,34.59,0.0,34.59,CASH,COMPLETED,2026-04-10 19:45:00
11304,1,3,321.34,0.0,321.34,CASH,COMPLETED,2026-04-10 19:57:00
11305,1,3,290.56,29.06,261.5,CASH,COMPLETED,2026-04-10 16:27:00
11306,1,3,120.69,6.03,114.66,CASH,COMPLETED,2026-04-10 11:28:00
11307,1,4,590.79,0.0,590.79,CASH,COMPLETED,2026-04-10 11:34:00
11308,1,4,418.78,0.0,418.78,CASH,COMPLETED,2026-04-10 21:17:00
11309,1,4,61.96,6.2,55.76,CASH,COMPLETED,2026-04-10 11:45:00
11310,1,3,217.24,0.0,217.24,CARD,COMPLETED,2026-04-10 12:26:00
11311,1,4,247.91,24.79,223.12,CASH,COMPLETED,2026-04-10 16:55:00
11312,1,3,388.5,0.0,388.5,CASH,COMPLETED,2026-04-10 10:03:00
11313,1,4,472.46,23.62,448.84,CARD,COMPLETED,2026-04-10 18:46:00
11314,1,3,156.48,0.0,156.48,CASH,COMPLETED,2026-04-10 18:36:00
11315,1,3,454.0,22.7,431.3,CARD,COMPLETED,2026-04-10 15:41:00
11316,1,4,291.32,0.0,291.32,CASH,COMPLETED,2026-04-10 18:19:00
11317,1,3,447.27,22.36,424.91,WALLET,COMPLETED,2026-04-10 17:19:00
11318,1,4,463.82,0.0,463.82,CARD,REFUNDED,2026-04-10 17:43:00
11319,1,3,342.02,0.0,342.02,CASH,COMPLETED,2026-04-10 16:37:00
11320,1,3,515.63,0.0,515.63,CARD,COMPLETED,2026-04-10 20:35:00
11321,1,3,446.22,44.62,401.6,CASH,COMPLETED,2026-04-10 14:22:00
11322,1,4,116.25,0.0,116.25,CARD,COMPLETED,2026-04-10 15:55:00
11323,1,3,484.71,48.47,436.24,CASH,COMPLETED,2026-04-10 13:40:00
11324,1,4,228.6,22.86,205.74,CASH,COMPLETED,2026-04-10 13:52:00
11325,1,3,455.79,22.79,433.0,CASH,COMPLETED,2026-04-10 17:40:00
11326,1,3,98.62,4.93,93.69,CASH,COMPLETED,2026-04-10 13:21:00
11327,1,3,568.67,0.0,568.67,CASH,COMPLETED,2026-04-10 19:41:00
11328,1,3,570.43,57.04,513.39,CASH,COMPLETED,2026-04-10 15:30:00
11329,1,4,203.0,0.0,203.0,CARD,COMPLETED,2026-04-10 15:26:00
11330,2,6,69.04,0.0,69.04,CARD,VOIDED,2026-04-10 09:11:00
11331,2,6,592.6,0.0,592.6,CASH,COMPLETED,2026-04-10 15:36:00
11332,2,6,356.48,0.0,356.48,CASH,COMPLETED,2026-04-10 19:20:00
11333,2,6,505.21,50.52,454.69,CASH,COMPLETED,2026-04-10 19:59:00
11334,2,7,130.9,13.09,117.81,CASH,COMPLETED,2026-04-10 13:15:00
11335,2,7,363.93,0.0,363.93,CARD,COMPLETED,2026-04-10 15:35:00
11336,2,6,387.51,0.0,387.51,CASH,COMPLETED,2026-04-10 15:00:00
11337,2,6,318.5,0.0,318.5,CASH,COMPLETED,2026-04-10 19:33:00
11338,2,6,358.82,17.94,340.88,CASH,REFUNDED,2026-04-10 16:45:00
11339,2,7,171.58,17.16,154.42,CASH,COMPLETED,2026-04-10 21:36:00
11340,2,6,36.92,1.85,35.07,CASH,COMPLETED,2026-04-10 09:00:00
11341,2,6,369.74,0.0,369.74,CARD,COMPLETED,2026-04-10 19:25:00
11342,2,6,366.43,0.0,366.43,CASH,COMPLETED,2026-04-10 16:01:00
11343,2,7,498.16,0.0,498.16,CARD,COMPLETED,2026-04-10 20:26:00
11344,2,6,487.04,0.0,487.04,CASH,COMPLETED,2026-04-10 13:02:00
11345,2,6,332.33,0.0,332.33,CARD,COMPLETED,2026-04-10 21:38:00
11346,2,7,126.58,0.0,126.58,WALLET,COMPLETED,2026-04-10 17:35:00
11347,2,6,384.51,38.45,346.06,CASH,COMPLETED,2026-04-10 13:46:00
11348,2,7,469.29,0.0,469.29,CASH,COMPLETED,2026-04-10 17:28:00
11349,2,6,349.62,34.96,314.66,CARD,COMPLETED,2026-04-10 15:51:00
11350,2,6,194.41,9.72,184.69,CASH,COMPLETED,2026-04-10 18:50:00
11351,2,6,268.1,26.81,241.29,CASH,COMPLETED,2026-04-10 10:41:00
11352,2,7,342.46,0.0,342.46,CASH,COMPLETED,2026-04-10 13:50:00
11353,2,6,42.35,0.0,42.35,CASH,COMPLETED,2026-04-10 10:53:00
11354,2,6,40.99,4.1,36.89,CASH,COMPLETED,2026-04-10 11:07:00
11355,2,7,305.4,0.0,305.4,CARD,COMPLETED,2026-04-10 19:30:00
11356,2,7,180.07,0.0,180.07,CARD,COMPLETED,2026-04-10 16:23:00
11357,2,6,94.07,0.0,94.07,CASH,COMPLETED,2026-04-10 18:19:00
11358,2,6,581.15,0.0,581.15,CASH,COMPLETED,2026-04-10 18:40:00
11359,2,7,286.09,0.0,286.09,CASH,COMPLETED,2026-04-10 11:51:00
11360,2,7,218.5,0.0,218.5,CARD,COMPLETED,2026-04-10 09:54:00
11361,2,7,40.48,2.02,38.46,CASH,COMPLETED,2026-04-10 17:26:00
11362,2,6,107.16,0.0,107.16,CARD,COMPLETED,2026-04-10 16:27:00
11363,2,6,52.12,5.21,46.91,CASH,COMPLETED,2026-04-10 17:06:00
11364,2,6,461.11,0.0,461.11,CASH,COMPLETED,2026-04-10 09:14:00
11365,2,6,169.16,0.0,169.16,CASH,COMPLETED,2026-04-10 17:20:00
11366,2,7,289.63,0.0,289.63,CASH,COMPLETED,2026-04-10 15:27:00
11367,2,7,343.05,0.0,343.05,CARD,COMPLETED,2026-04-10 18:01:00
11368,3,10,531.62,53.16,478.46,CASH,COMPLETED,2026-04-10 12:49:00
11369,3,10,442.86,0.0,442.86,CASH,COMPLETED,2026-04-10 10:41:00
11370,3,9,242.42,24.24,218.18,CARD,COMPLETED,2026-04-10 14:23:00
11371,3,10,548.18,27.41,520.77,CARD,COMPLETED,2026-04-10 16:49:00
11372,3,10,136.63,0.0,136.63,CARD,COMPLETED,2026-04-10 14:25:00
11373,3,10,267.81,0.0,267.81,CASH,COMPLETED,2026-04-10 15:29:00
11374,3,9,518.72,25.94,492.78,CARD,COMPLETED,2026-04-10 20:49:00
11375,3,10,418.43,20.92,397.51,CARD,COMPLETED,2026-04-10 16:50:00
11376,3,10,66.78,0.0,66.78,WALLET,REFUNDED,2026-04-10 19:12:00
11377,3,9,318.59,0.0,318.59,CASH,COMPLETED,2026-04-10 12:50:00
11378,3,9,203.37,0.0,203.37,CARD,COMPLETED,2026-04-10 18:46:00
11379,3,9,314.1,0.0,314.1,CARD,COMPLETED,2026-04-10 18:13:00
11380,3,9,238.7,0.0,238.7,CARD,COMPLETED,2026-04-10 17:21:00
11381,3,9,319.18,0.0,319.18,WALLET,COMPLETED,2026-04-10 13:11:00
11382,3,9,348.78,17.44,331.34,CARD,COMPLETED,2026-04-10 19:21:00
11383,3,10,482.48,0.0,482.48,CASH,COMPLETED,2026-04-10 17:00:00
11384,3,9,445.24,0.0,445.24,CASH,COMPLETED,2026-04-10 18:30:00
11385,3,10,424.24,0.0,424.24,CARD,COMPLETED,2026-04-10 14:20:00
11386,3,9,417.1,41.71,375.39,CASH,VOIDED,2026-04-10 19:30:00
11387,3,9,89.56,4.48,85.08,CASH,COMPLETED,2026-04-10 11:23:00
11388,3,10,117.98,0.0,117.98,WALLET,COMPLETED,2026-04-10 14:46:00
11389,3,10,474.06,0.0,474.06,WALLET,COMPLETED,2026-04-10 10:59:00
11390,3,10,145.28,0.0,145.28,CASH,COMPLETED,2026-04-10 10:36:00
11391,3,9,250.34,25.03,225.31,CARD,COMPLETED,2026-04-10 16:06:00
11392,3,9,481.75,24.09,457.66,CARD,COMPLETED,2026-04-10 20:22:00
11393,3,9,158.54,15.85,142.69,CASH,COMPLETED,2026-04-10 11:39:00
11394,3,10,122.08,6.1,115.98,CASH,COMPLETED,2026-04-10 12:42:00
11395,3,10,387.43,19.37,368.06,WALLET,COMPLETED,2026-04-10 10:47:00
11396,3,9,495.21,24.76,470.45,CASH,COMPLETED,2026-04-10 09:06:00
11397,4,13,78.07,3.9,74.17,CASH,COMPLETED,2026-04-10 17:02:00
11398,4,12,366.87,36.69,330.18,CASH,COMPLETED,2026-04-10 12:02:00
11399,4,12,573.65,57.37,516.28,CASH,COMPLETED,2026-04-10 17:50:00
11400,4,12,123.69,0.0,123.69,CASH,COMPLETED,2026-04-10 19:57:00
11401,4,12,349.38,0.0,349.38,CARD,REFUNDED,2026-04-10 21:12:00
11402,4,12,197.46,9.87,187.59,CARD,COMPLETED,2026-04-10 18:48:00
11403,4,12,366.24,36.62,329.62,CASH,COMPLETED,2026-04-10 19:05:00
11404,4,12,502.94,0.0,502.94,CARD,COMPLETED,2026-04-10 17:19:00
11405,4,13,181.98,0.0,181.98,CARD,COMPLETED,2026-04-10 12:28:00
11406,4,12,407.01,20.35,386.66,CASH,COMPLETED,2026-04-10 14:28:00
11407,4,13,230.9,23.09,207.81,CARD,COMPLETED,2026-04-10 13:56:00
11408,4,13,139.66,6.98,132.68,CASH,COMPLETED,2026-04-10 16:17:00
11409,4,13,446.3,22.32,423.98,CASH,COMPLETED,2026-04-10 10:09:00
11410,4,13,211.03,21.1,189.93,CASH,COMPLETED,2026-04-10 17:40:00
11411,4,12,184.47,0.0,184.47,CASH,COMPLETED,2026-04-10 17:39:00
11412,4,13,214.51,0.0,214.51,CASH,COMPLETED,2026-04-10 09:27:00
11413,4,13,568.53,0.0,568.53,CASH,COMPLETED,2026-04-10 09:34:00
11414,4,13,110.55,0.0,110.55,CARD,COMPLETED,2026-04-10 18:31:00
11415,4,13,397.67,39.77,357.9,CASH,VOIDED,2026-04-10 15:31:00
11416,4,12,471.57,47.16,424.41,CASH,COMPLETED,2026-04-10 20:45:00
11417,4,13,256.18,25.62,230.56,CARD,COMPLETED,2026-04-10 11:47:00
11418,4,12,589.53,29.48,560.05,CASH,COMPLETED,2026-04-10 13:35:00
11419,4,12,511.7,0.0,511.7,CASH,COMPLETED,2026-04-10 12:07:00
11420,4,12,378.76,0.0,378.76,CASH,REFUNDED,2026-04-10 16:42:00
11421,4,13,360.6,0.0,360.6,CASH,COMPLETED,2026-04-10 17:20:00
11422,4,12,563.83,56.38,507.45,CARD,COMPLETED,2026-04-10 11:58:00
11423,4,13,564.39,0.0,564.39,CASH,COMPLETED,2026-04-10 15:08:00
11424,4,13,456.82,0.0,456.82,CASH,COMPLETED,2026-04-10 12:50:00
11425,4,12,472.81,0.0,472.81,CARD,COMPLETED,2026-04-10 18:08:00
11426,4,13,64.54,6.45,58.09,CARD,COMPLETED,2026-04-10 16:43:00
11427,4,13,476.09,0.0,476.09,CASH,COMPLETED,2026-04-10 19:36:00
11428,4,13,355.98,0.0,355.98,CASH,COMPLETED,2026-04-10 19:49:00
11429,4,12,300.4,0.0,300.4,CARD,COMPLETED,2026-04-10 12:05:00
11430,5,15,191.71,0.0,191.71,CASH,COMPLETED,2026-04-10 21:49:00
11431,5,16,419.03,20.95,398.08,CARD,COMPLETED,2026-04-10 13:30:00
11432,5,15,393.61,0.0,393.61,CASH,COMPLETED,2026-04-10 09:07:00
11433,5,15,458.43,0.0,458.43,CARD,COMPLETED,2026-04-10 21:50:00
11434,5,15,272.78,0.0,272.78,CASH,COMPLETED,2026-04-10 20:58:00
11435,5,16,291.59,14.58,277.01,CARD,COMPLETED,2026-04-10 11:27:00
11436,5,15,457.04,0.0,457.04,CASH,COMPLETED,2026-04-10 17:02:00
11437,5,15,300.98,0.0,300.98,CARD,COMPLETED,2026-04-10 21:28:00
11438,5,16,181.61,9.08,172.53,CASH,COMPLETED,2026-04-10 12:15:00
11439,5,15,243.02,12.15,230.87,CASH,COMPLETED,2026-04-10 18:44:00
11440,5,16,591.0,0.0,591.0,CASH,COMPLETED,2026-04-10 19:53:00
11441,5,16,59.93,3.0,56.93,CASH,COMPLETED,2026-04-10 19:22:00
11442,5,15,554.85,0.0,554.85,CASH,COMPLETED,2026-04-10 13:59:00
11443,5,15,172.7,8.63,164.07,CARD,COMPLETED,2026-04-10 21:28:00
11444,5,15,352.7,0.0,352.7,CASH,COMPLETED,2026-04-10 12:34:00
11445,5,16,553.09,0.0,553.09,CASH,COMPLETED,2026-04-10 19:19:00
11446,5,16,353.59,35.36,318.23,CASH,COMPLETED,2026-04-10 11:56:00
11447,5,15,369.92,0.0,369.92,CARD,COMPLETED,2026-04-10 16:19:00
11448,5,16,472.11,47.21,424.9,CARD,COMPLETED,2026-04-10 21:10:00
11449,5,16,514.52,0.0,514.52,CARD,COMPLETED,2026-04-10 19:11:00
11450,5,15,146.29,0.0,146.29,CASH,COMPLETED,2026-04-10 15:41:00
11451,5,16,173.44,0.0,173.44,WALLET,COMPLETED,2026-04-10 14:12:00
11452,5,16,361.94,0.0,361.94,CASH,COMPLETED,2026-04-10 14:37:00
11453,5,16,150.06,0.0,150.06,CASH,COMPLETED,2026-04-10 17:52:00
11454,6,19,448.23,22.41,425.82,CASH,COMPLETED,2026-04-10 15:45:00
11455,6,19,325.78,0.0,325.78,CASH,COMPLETED,2026-04-10 16:04:00
11456,6,19,247.65,0.0,247.65,CARD,COMPLETED,2026-04-10 15:34:00
11457,6,19,487.31,0.0,487.31,CASH,COMPLETED,2026-04-10 20:47:00
11458,6,19,402.11,0.0,402.11,CARD,COMPLETED,2026-04-10 19:02:00
11459,6,19,445.83,44.58,401.25,CASH,REFUNDED,2026-04-10 16:26:00
11460,6,19,175.47,0.0,175.47,CASH,COMPLETED,2026-04-10 21:18:00
11461,6,18,374.99,18.75,356.24,CASH,COMPLETED,2026-04-10 19:08:00
11462,6,19,451.93,0.0,451.93,CASH,COMPLETED,2026-04-10 12:49:00
11463,6,18,499.09,0.0,499.09,CASH,COMPLETED,2026-04-10 16:06:00
11464,6,18,272.62,0.0,272.62,CASH,COMPLETED,2026-04-10 18:03:00
11465,6,18,547.84,27.39,520.45,CARD,COMPLETED,2026-04-10 14:31:00
11466,6,18,375.49,0.0,375.49,WALLET,COMPLETED,2026-04-10 20:33:00
11467,6,18,31.49,0.0,31.49,CASH,COMPLETED,2026-04-10 16:40:00
11468,6,18,487.34,24.37,462.97,CASH,COMPLETED,2026-04-10 09:54:00
11469,6,19,376.53,0.0,376.53,CASH,COMPLETED,2026-04-10 13:24:00
11470,6,18,504.37,0.0,504.37,CASH,COMPLETED,2026-04-10 10:37:00
11471,6,18,447.99,0.0,447.99,CASH,COMPLETED,2026-04-10 17:36:00
11472,6,18,61.6,0.0,61.6,CASH,COMPLETED,2026-04-10 14:08:00
11473,6,19,34.12,1.71,32.41,WALLET,COMPLETED,2026-04-10 21:48:00
11474,6,19,514.86,25.74,489.12,CASH,COMPLETED,2026-04-10 12:45:00
11475,6,18,507.16,0.0,507.16,CASH,COMPLETED,2026-04-10 14:20:00
11476,6,18,480.13,0.0,480.13,CASH,COMPLETED,2026-04-10 18:37:00
11477,6,19,192.43,0.0,192.43,CASH,COMPLETED,2026-04-10 10:41:00
11478,6,18,544.2,27.21,516.99,CASH,COMPLETED,2026-04-10 16:34:00
11479,6,19,183.63,9.18,174.45,CASH,COMPLETED,2026-04-10 13:17:00
11480,6,18,576.27,28.81,547.46,WALLET,COMPLETED,2026-04-10 17:06:00
11481,6,18,537.71,0.0,537.71,CASH,COMPLETED,2026-04-10 19:10:00
11482,1,3,323.12,0.0,323.12,WALLET,COMPLETED,2026-04-11 20:59:00
11483,1,4,431.92,43.19,388.73,CASH,COMPLETED,2026-04-11 16:20:00
11484,1,3,387.54,0.0,387.54,CASH,COMPLETED,2026-04-11 15:23:00
11485,1,4,224.62,22.46,202.16,WALLET,VOIDED,2026-04-11 14:58:00
11486,1,4,361.85,18.09,343.76,CASH,COMPLETED,2026-04-11 21:12:00
11487,1,3,437.24,0.0,437.24,CARD,COMPLETED,2026-04-11 14:20:00
11488,1,3,401.99,20.1,381.89,CASH,COMPLETED,2026-04-11 18:15:00
11489,1,4,271.51,27.15,244.36,CASH,COMPLETED,2026-04-11 21:07:00
11490,1,3,254.27,12.71,241.56,CASH,COMPLETED,2026-04-11 12:44:00
11491,1,4,174.95,17.5,157.45,CARD,COMPLETED,2026-04-11 13:45:00
11492,1,3,294.74,0.0,294.74,CASH,COMPLETED,2026-04-11 11:39:00
11493,1,4,419.19,0.0,419.19,CASH,COMPLETED,2026-04-11 11:47:00
11494,1,4,445.11,44.51,400.6,CASH,COMPLETED,2026-04-11 16:09:00
11495,1,4,200.85,0.0,200.85,CARD,VOIDED,2026-04-11 09:48:00
11496,1,4,34.72,3.47,31.25,CARD,COMPLETED,2026-04-11 16:50:00
11497,2,6,64.12,0.0,64.12,CARD,COMPLETED,2026-04-11 12:45:00
11498,2,7,308.17,0.0,308.17,CARD,COMPLETED,2026-04-11 18:59:00
11499,2,6,424.41,0.0,424.41,CASH,COMPLETED,2026-04-11 20:41:00
11500,2,7,496.69,24.83,471.86,CARD,COMPLETED,2026-04-11 19:57:00
11501,2,6,384.53,0.0,384.53,CASH,COMPLETED,2026-04-11 20:27:00
11502,2,7,485.15,24.26,460.89,CASH,COMPLETED,2026-04-11 17:38:00
11503,2,7,574.47,57.45,517.02,CASH,COMPLETED,2026-04-11 11:22:00
11504,2,7,344.35,34.44,309.91,CARD,COMPLETED,2026-04-11 09:43:00
11505,2,6,63.35,0.0,63.35,CASH,COMPLETED,2026-04-11 14:06:00
11506,2,6,381.38,0.0,381.38,CASH,COMPLETED,2026-04-11 12:04:00
11507,2,7,319.44,0.0,319.44,WALLET,COMPLETED,2026-04-11 16:41:00
11508,2,6,369.48,0.0,369.48,CASH,COMPLETED,2026-04-11 11:44:00
11509,2,6,476.96,0.0,476.96,CARD,COMPLETED,2026-04-11 13:49:00
11510,2,6,312.5,0.0,312.5,CARD,COMPLETED,2026-04-11 11:12:00
11511,2,6,457.43,0.0,457.43,WALLET,COMPLETED,2026-04-11 17:48:00
11512,2,6,513.59,51.36,462.23,CASH,COMPLETED,2026-04-11 17:36:00
11513,2,7,579.05,0.0,579.05,CASH,COMPLETED,2026-04-11 16:46:00
11514,2,7,552.09,27.6,524.49,CARD,COMPLETED,2026-04-11 12:32:00
11515,2,6,573.18,0.0,573.18,WALLET,COMPLETED,2026-04-11 13:05:00
11516,2,6,450.48,0.0,450.48,CASH,COMPLETED,2026-04-11 21:48:00
11517,2,7,212.59,0.0,212.59,CASH,COMPLETED,2026-04-11 11:19:00
11518,2,7,469.83,0.0,469.83,CASH,COMPLETED,2026-04-11 13:56:00
11519,2,6,114.1,0.0,114.1,CASH,COMPLETED,2026-04-11 16:33:00
11520,2,6,85.91,0.0,85.91,CARD,COMPLETED,2026-04-11 14:22:00
11521,2,6,351.17,0.0,351.17,WALLET,COMPLETED,2026-04-11 15:59:00
11522,2,6,328.5,32.85,295.65,CASH,REFUNDED,2026-04-11 15:14:00
11523,2,6,570.29,57.03,513.26,CASH,REFUNDED,2026-04-11 21:54:00
11524,2,6,156.16,0.0,156.16,CASH,COMPLETED,2026-04-11 14:10:00
11525,2,6,472.79,0.0,472.79,CASH,COMPLETED,2026-04-11 18:17:00
11526,2,6,262.07,26.21,235.86,CARD,REFUNDED,2026-04-11 21:33:00
11527,3,10,178.51,0.0,178.51,CASH,COMPLETED,2026-04-11 16:20:00
11528,3,10,524.62,0.0,524.62,WALLET,COMPLETED,2026-04-11 21:28:00
11529,3,10,322.34,0.0,322.34,CASH,COMPLETED,2026-04-11 15:20:00
11530,3,9,221.99,0.0,221.99,CASH,COMPLETED,2026-04-11 18:51:00
11531,3,9,157.69,7.88,149.81,CARD,COMPLETED,2026-04-11 21:54:00
11532,3,9,232.36,23.24,209.12,CARD,REFUNDED,2026-04-11 16:00:00
11533,3,9,207.63,20.76,186.87,CASH,COMPLETED,2026-04-11 14:37:00
11534,3,10,248.64,24.86,223.78,CASH,COMPLETED,2026-04-11 18:29:00
11535,3,9,247.13,0.0,247.13,CARD,COMPLETED,2026-04-11 21:19:00
11536,3,10,342.41,0.0,342.41,CASH,COMPLETED,2026-04-11 18:50:00
11537,3,9,271.94,0.0,271.94,CASH,COMPLETED,2026-04-11 19:42:00
11538,3,9,454.58,0.0,454.58,CASH,COMPLETED,2026-04-11 20:21:00
11539,3,9,117.44,0.0,117.44,CARD,COMPLETED,2026-04-11 20:22:00
11540,3,10,86.35,4.32,82.03,CARD,COMPLETED,2026-04-11 16:06:00
11541,3,9,321.04,0.0,321.04,CASH,COMPLETED,2026-04-11 18:33:00
11542,3,9,471.67,0.0,471.67,CASH,COMPLETED,2026-04-11 16:36:00
11543,3,10,142.17,7.11,135.06,CASH,COMPLETED,2026-04-11 20:45:00
11544,3,10,295.15,0.0,295.15,CASH,COMPLETED,2026-04-11 21:04:00
11545,3,9,416.78,0.0,416.78,CASH,COMPLETED,2026-04-11 19:47:00
11546,3,9,153.18,15.32,137.86,CASH,COMPLETED,2026-04-11 14:29:00
